by,year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo
14,2015,36109,79,NA,NA,2,NA,29.2,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,79,NA,NA,3,NA,0.3,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,79,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,87,NA,NA,1,NA,97.1,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,87,NA,NA,2,NA,32.9,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,87,NA,NA,3,NA,0.3,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,87,NA,NA,5,NA,0.1,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,90,NA,NA,1,NA,287394.4,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,90,NA,NA,2,NA,101221.1,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,90,NA,NA,3,NA,656.7,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,90,NA,NA,5,NA,467.2,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,91,NA,NA,1,NA,3438519,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,91,NA,NA,2,NA,1181553.1,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,91,NA,NA,3,NA,9565.5,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,91,NA,NA,5,NA,5647.6,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,98,NA,NA,1,NA,288551.9,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,98,NA,NA,2,NA,101304.6,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,98,NA,NA,3,NA,767,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,98,NA,NA,5,NA,468.2,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,100,NA,NA,1,NA,3.7,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,100,NA,NA,2,NA,17.9,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,100,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,100,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,106,NA,NA,1,NA,16.5,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,106,NA,NA,2,NA,5.4,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,106,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,106,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,107,NA,NA,1,NA,6.1,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,107,NA,NA,2,NA,1.6,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,107,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,107,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,110,NA,NA,1,NA,3.2,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,110,NA,NA,2,NA,16.4,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,110,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,110,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,112,NA,NA,1,NA,0.5,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,112,NA,NA,2,NA,10.9,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,112,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,112,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,115,NA,NA,1,NA,0.1,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,115,NA,NA,2,NA,0.4,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,115,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,115,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,116,NA,NA,1,NA,2.1,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,116,NA,NA,2,NA,0.7,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,116,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,116,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,117,NA,NA,1,NA,0.9,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,117,NA,NA,2,NA,0.2,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,117,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,117,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,118,NA,NA,1,NA,2.7,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,118,NA,NA,2,NA,5.5,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,118,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,118,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2015,36109,119,NA,NA,1,NA,0,634036734.3,17591155.9,57094.7,65525923.9,NA,NA,NA,NA
14,2015,36109,119,NA,NA,2,NA,0,69617799.1,1750320.7,3416.7,8205118.1,13300.4,624.8,0,3481.3
14,2015,36109,119,NA,NA,3,NA,0,412372.2,10903.8,14,54065.2,NA,NA,NA,NA
14,2015,36109,119,NA,NA,5,NA,0,1051253.7,28835.1,76.7,104461.1,NA,NA,NA,NA
14,2020,36109,1,NA,NA,1,NA,62.1,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,1,NA,NA,2,NA,18.3,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,1,NA,NA,3,NA,9.9,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,1,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,2,NA,NA,1,NA,2178.5,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,2,NA,NA,2,NA,158.9,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,2,NA,NA,3,NA,17.3,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,2,NA,NA,5,NA,2.6,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,3,NA,NA,1,NA,167.5,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,3,NA,NA,2,NA,299.9,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,3,NA,NA,3,NA,1.1,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,3,NA,NA,5,NA,0.1,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,5,NA,NA,1,NA,8.4,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,5,NA,NA,2,NA,1.4,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,5,NA,NA,3,NA,9.3,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,5,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,6,NA,NA,1,NA,1.8,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,6,NA,NA,2,NA,0.2,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,6,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,6,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,31,NA,NA,1,NA,1.8,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,31,NA,NA,2,NA,0.4,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,31,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,31,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,79,NA,NA,1,NA,53.6,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,79,NA,NA,2,NA,16.9,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,79,NA,NA,3,NA,0.4,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,79,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,87,NA,NA,1,NA,54.5,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,87,NA,NA,2,NA,18.7,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,87,NA,NA,3,NA,0.5,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,87,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,90,NA,NA,1,NA,277355.1,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,90,NA,NA,2,NA,108898.7,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,90,NA,NA,3,NA,1133.6,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,90,NA,NA,5,NA,487.3,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,91,NA,NA,1,NA,3318404.3,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,91,NA,NA,2,NA,1271171.1,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,91,NA,NA,3,NA,16510.9,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,91,NA,NA,5,NA,5890.3,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,98,NA,NA,1,NA,278104.7,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,98,NA,NA,2,NA,108985.1,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,98,NA,NA,3,NA,1376.5,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,98,NA,NA,5,NA,488.3,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,100,NA,NA,1,NA,2.9,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,100,NA,NA,2,NA,8.6,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,100,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,100,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,106,NA,NA,1,NA,17.8,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,106,NA,NA,2,NA,6.3,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,106,NA,NA,3,NA,0.1,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,106,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,107,NA,NA,1,NA,6.6,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,107,NA,NA,2,NA,1.9,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,107,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,107,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,110,NA,NA,1,NA,2.5,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,110,NA,NA,2,NA,7.9,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,110,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,110,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,112,NA,NA,1,NA,0.6,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,112,NA,NA,2,NA,5.2,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,112,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,112,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,115,NA,NA,1,NA,0.1,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,115,NA,NA,2,NA,0.4,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,115,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,115,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,116,NA,NA,1,NA,2.2,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,116,NA,NA,2,NA,0.8,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,116,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,116,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,117,NA,NA,1,NA,1,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,117,NA,NA,2,NA,0.3,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,117,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,117,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,118,NA,NA,1,NA,2,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,118,NA,NA,2,NA,2.7,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,118,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,118,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2020,36109,119,NA,NA,1,NA,0,682830260.9,18927763.3,60011.8,68919690.3,NA,NA,NA,NA
14,2020,36109,119,NA,NA,2,NA,0,80559862.1,2025017,3900.3,9544158.6,14719.2,1104.2,0,3955.8
14,2020,36109,119,NA,NA,3,NA,0,739471.4,19136.5,25.2,104604.8,NA,NA,NA,NA
14,2020,36109,119,NA,NA,5,NA,0,1203960.1,32985.9,92.3,116700,NA,NA,NA,NA
14,2025,36109,1,NA,NA,1,NA,40.2,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,1,NA,NA,2,NA,11.9,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,1,NA,NA,3,NA,15.5,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,1,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,2,NA,NA,1,NA,1732.4,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,2,NA,NA,2,NA,141.8,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,2,NA,NA,3,NA,27.5,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,2,NA,NA,5,NA,2.5,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,3,NA,NA,1,NA,85.3,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,3,NA,NA,2,NA,215.5,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,3,NA,NA,3,NA,0.9,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,3,NA,NA,5,NA,0.1,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,5,NA,NA,1,NA,5.8,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,5,NA,NA,2,NA,1.2,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,5,NA,NA,3,NA,14.7,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,5,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,6,NA,NA,1,NA,1.3,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,6,NA,NA,2,NA,0.2,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,6,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,6,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,31,NA,NA,1,NA,1.7,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,31,NA,NA,2,NA,0.4,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,31,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,31,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,79,NA,NA,1,NA,34.3,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,79,NA,NA,2,NA,10.9,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,79,NA,NA,3,NA,0.7,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,79,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,87,NA,NA,1,NA,34.9,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,87,NA,NA,2,NA,11.7,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,87,NA,NA,3,NA,0.6,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,87,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,90,NA,NA,1,NA,251865.5,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,90,NA,NA,2,NA,107360,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,90,NA,NA,3,NA,1364.4,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,90,NA,NA,5,NA,434.7,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,91,NA,NA,1,NA,3013431.3,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,91,NA,NA,2,NA,1253212.5,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,91,NA,NA,3,NA,19873.7,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,91,NA,NA,5,NA,5254.1,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,98,NA,NA,1,NA,252400.5,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,98,NA,NA,2,NA,107446.2,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,98,NA,NA,3,NA,1744.8,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,98,NA,NA,5,NA,435.6,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,100,NA,NA,1,NA,2.2,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,100,NA,NA,2,NA,4.4,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,100,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,100,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,106,NA,NA,1,NA,18.1,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,106,NA,NA,2,NA,7,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,106,NA,NA,3,NA,0.1,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,106,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,107,NA,NA,1,NA,6.7,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,107,NA,NA,2,NA,2,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,107,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,107,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,110,NA,NA,1,NA,1.9,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,110,NA,NA,2,NA,4,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,110,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,110,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,112,NA,NA,1,NA,0.6,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,112,NA,NA,2,NA,2.6,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,112,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,112,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,115,NA,NA,1,NA,0.1,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,115,NA,NA,2,NA,0.4,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,115,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,115,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,116,NA,NA,1,NA,2.3,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,116,NA,NA,2,NA,0.9,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,116,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,116,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,117,NA,NA,1,NA,1,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,117,NA,NA,2,NA,0.3,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,117,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,117,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,118,NA,NA,1,NA,1.3,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,118,NA,NA,2,NA,1.4,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,118,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,118,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2025,36109,119,NA,NA,1,NA,0,694546397.8,19257161.8,61522.7,70628650.1,NA,NA,NA,NA
14,2025,36109,119,NA,NA,2,NA,0,90390495,2282999.7,4463.6,10768708.9,12689.7,2940.3,644.6,4068.6
14,2025,36109,119,NA,NA,3,NA,0,952423.2,24487.8,35.1,133424.5,NA,NA,NA,NA
14,2025,36109,119,NA,NA,5,NA,0,1176934.5,32222.8,96.7,114797.6,NA,NA,NA,NA
14,2030,36109,1,NA,NA,1,NA,26.7,711742106.7,19744822.7,62513.6,71805413.4,NA,NA,NA,NA
14,2030,36109,1,NA,NA,2,NA,9,100408031.1,2549354,5066.9,12009115.9,10527.7,4807.3,1434.6,4192.4
14,2030,36109,1,NA,NA,3,NA,18.9,1087532.4,27957.4,43.6,151847.8,NA,NA,NA,NA
14,2030,36109,1,NA,NA,5,NA,0,1171521.4,32061.1,98.6,113396.3,NA,NA,NA,NA
14,2030,36109,2,NA,NA,1,NA,1332.1,711742106.7,19744822.7,62513.6,71805413.4,NA,NA,NA,NA
14,2030,36109,2,NA,NA,2,NA,135.5,100408031.1,2549354,5066.9,12009115.9,10527.7,4807.3,1434.6,4192.4
